__v,_id,audio_description,created_at,duration,end_time,file_mime_type,file_name,file_path,file_size_bytes,label,playback_type,start_time,transcript,user,video
0,5ca6b554e9b2de249a6f2581,5ca6b554e9b2de249a6f2582,20190405015428,1.6718367346938776,1.6718367346938776,audio/wav,S8hUzi6v43c_5ca6b554e9b2de249a6f2581.wav,/current/S8hUzi6v43c,294956,,inline,0,[],5c5c8b2e86f63e68d5a091b0,5ca426eeca59c91fd281692f
0,5ca7405cca59c91fd2816952,5ca7405cca59c91fd2816953,20190405114740,9.659501133786849,2.302873135421753,audio/wav,RxtzQg57O7w_5ca7405cca59c91fd2816952.wav,/current/RxtzQg57O7w,1703980,,extended,2.302873135421753,[],591d7cc42805421bd3af591a,58e7cf2946e13dfd851a1cd8
0,5c5ca78f0477e6699ad65e3c,5c5ca78f0477e6699ad65e3d,20190207214759,54.05605442176871,54.05605442176871,audio/wav,RZRkzg-WqXM_5c5ca78f0477e6699ad65e3c.wav,/current/RZRkzg-WqXM,9535532,,inline,0,[],5c5ca4f170fc1768737789ed,5c5c881d70fc1768737789d4
0,5ccb1ac58d8ab44a02f7bf6d,5ccb1ac58d8ab44a02f7bf6e,20190502162853,8.021333333333333,10.399226333333333,audio/wav,0rfYuVKSuVA_5ccb1ac58d8ab44a02f7bf6d.wav,/current/0rfYuVKSuVA,1540140,,inline,2.377893,[],5ccb0a0c8d8ab44a02f7bf6c,5ccaa71c8d8ab44a02f7bf52
0,5cd13ccd8d8ab44a02f7c04d,5cd13ccd8d8ab44a02f7c04e,20190507080741,15.872,0.6952170877380371,audio/wav,PWluwDvSGyw_5cd13ccd8d8ab44a02f7c04d.wav,/current/PWluwDvSGyw,3047468,,extended,0.6952170877380371,[],5cd0f94fb7921a4a2e2bc4fa,5cd13cb9b7921a4a2e2bc4fe
0,5cd13dcdb7921a4a2e2bc4ff,5cd13dcdb7921a4a2e2bc500,20190507081157,13.141333333333334,3.5908378531341554,audio/wav,i13EZ_ftUm0_5cd13dcdb7921a4a2e2bc4ff.wav,/current/i13EZ_ftUm0,2523180,stav test,extended,3.5908378531341554,[],5cd0f94fb7921a4a2e2bc4fa,5cd0aaa68d8ab44a02f7c040
0,5cfa8567a774ac520ff93f1d,5cfa8567a774ac520ff93f1e,20190607154023,9.752380952380953,0,audio/wav,0iYsBnj2BUk_5cfa8567a774ac520ff93f1d.wav,/current/0iYsBnj2BUk,1720364,,extended,0,[],5cf9b5cfa774ac520ff93f16,5cf9bc9ca774ac520ff93f19
0,5d3367949d41be1e9b2eb242,5d3367949d41be1e9b2eb243,20190720191220,11.178666666666667,6.485076,audio/wav,JGwWNGJdvx8_5d3367949d41be1e9b2eb242.wav,/current/JGwWNGJdvx8,2146348,,extended,6.485076,[],5d326d78e261b61e394e4420,5d2bdd406e1ff55b95381a77
0,5d7bf4d115c8ca3ccf56d6e9,5d7bf4d115c8ca3ccf56d6ea,20190913195809,27.136,27.136,audio/wav,UTTxroRR-G0_5d7bf4d115c8ca3ccf56d6e9.wav,/current/UTTxroRR-G0,5210156,Early Childhood Ed Description,inline,0,[],5d7bb7fc15c8ca3ccf56d6c3,5d7bf4cd15c8ca3ccf56d6e8
0,5db9fc892be5982fa847f93d,5db9fc892be5982fa847f93e,20191030211137,3.3436734693877552,3.3436734693877552,audio/wav,DXg70cl_MMs_5db9fc892be5982fa847f93d.wav,/current/DXg70cl_MMs,589868,1,inline,0,[],5db911baed93e405a6260f87,5db9fa2395bfcf300f1500a5
